ProjectID,text,labels,processed_text,bigrams,trigrams,labels_num
8, When purchasing a streaming movie or pre-paid card via credit card  the processing time should have a maximum response time of 15 seconds.,NF,"['purchase', 'stream', 'movie', 'pre', 'paid', 'card', 'credit', 'card', 'processing', 'time', 'maximum', 'response', 'time', 'second']","['purchase', 'stream_movie', 'pre', 'paid', 'card', 'credit_card', 'processing', 'time', 'maximum', 'response_time', 'second']","['purchase', 'stream_movie', 'pre', 'paid', 'card', 'credit_card', 'processing', 'time', 'maximum', 'response_time', 'second']",1
8, When streaming a movie  the buffering time should take no longer than 10 seconds (plus any latency on the user’s connection.),NF,"['stream', 'movie', 'buffering', 'time', 'longer', 'second', 'plus', 'latency', 'user', 'connection']","['stream_movie', 'buffering', 'time', 'longer_second', 'plus', 'latency', 'user', 'connection']","['stream_movie', 'buffering', 'time', 'longer_second', 'plus', 'latency', 'user', 'connection']",1
8, While streaming a movie  buffering should only occur if there is latency in the user’s connection.,NF,"['stream', 'movie', 'buffering', 'occur', 'latency', 'user', 'connection']","['stream_movie', 'buffering', 'occur', 'latency', 'user', 'connection']","['stream_movie', 'buffering', 'occur', 'latency', 'user', 'connection']",1
8, All credit card information will be secured on the server  and only accessible by authorized Izogn administrators.  Information will be encrypted in the database.,NF,"['credit', 'card', 'information', 'secure', 'server', 'accessible', 'authorize', 'izogn', 'administrator', 'information', 'encrypted', 'database']","['credit_card', 'information', 'secure', 'server', 'accessible', 'authorize', 'izogn_administrator', 'information', 'encrypted', 'database']","['credit_card', 'information', 'secure', 'server', 'accessible', 'authorize', 'izogn_administrator', 'information', 'encrypted', 'database']",1
8, The website shall be available for use 24 hours per day  365 days per year.,NF,"['website', 'shall', 'available', 'use', 'hour', 'day', 'day', 'year']","['website', 'shall', 'available', 'use', 'hour', 'day', 'day', 'year']","['website', 'shall', 'available', 'use', 'hour', 'day', 'day', 'year']",1
8,The website shall achieve 99.5% up time.,NF,"['website', 'shall', 'achieve', 'time']","['website', 'shall', 'achieve', 'time']","['website', 'shall', 'achieve', 'time']",1
8, All movies shall be streamed on demand  at any time of the day.,NF,"['movie', 'shall', 'stream', 'demand', 'time', 'day']","['movie', 'shall', 'stream', 'demand', 'time', 'day']","['movie', 'shall', 'stream', 'demand', 'time', 'day']",1
8,The website shall continue to operate if the streaming server goes down.,NF,"['website', 'shall', 'continue', 'operate', 'streaming', 'server', 'go']","['website', 'shall', 'continue', 'operate', 'streaming', 'server', 'go']","['website', 'shall', 'continue', 'operate', 'streaming', 'server', 'go']",1
8,The website shall continue to operate if the payment gateway goes down.,NF,"['website', 'shall', 'continue', 'operate', 'payment', 'gateway', 'go']","['website', 'shall', 'continue', 'operate', 'payment', 'gateway', 'go']","['website', 'shall', 'continue', 'operate', 'payment', 'gateway', 'go']",1
8,The streaming server will support 50 simultaneous streaming connections.,NF,"['streaming', 'server', 'support', 'simultaneous', 'streaming', 'connection']","['streaming', 'server', 'support', 'simultaneous', 'streaming', 'connection']","['streaming', 'server', 'support', 'simultaneous', 'streaming', 'connection']",1
8,The streaming server will support a maximum of 700 movies; new servers can be added to support more movies.,NF,"['streaming', 'server', 'support', 'maximum', 'movie', 'new', 'server', 'add', 'support', 'movie']","['streaming', 'server', 'support', 'maximum', 'movie', 'new', 'server', 'add', 'support', 'movie']","['streaming', 'server', 'support', 'maximum', 'movie', 'new', 'server', 'add', 'support', 'movie']",1
8, The server will support a maximum of 1 000 simultaneous users.,NF,"['server', 'support', 'maximum', 'simultaneous', 'user']","['server', 'support', 'maximum', 'simultaneous', 'user']","['server', 'support', 'maximum', 'simultaneous', 'user']",1
8, The website shall be capable of supporting 100 000 customers.,NF,"['website', 'shall', 'capable', 'support', 'customer']","['website', 'shall', 'capable', 'support', 'customer']","['website', 'shall', 'capable', 'support', 'customer']",1
8,The product shall be expected to operate within the maximum maintenance budget for a minimum of 2 years.,NF,"['product', 'shall', 'expect', 'operate', 'maximum', 'maintenance', 'budget', 'minimum', 'year']","['product', 'shall', 'expect', 'operate', 'maximum', 'maintenance', 'budget', 'minimum', 'year']","['product', 'shall', 'expect', 'operate', 'maximum', 'maintenance', 'budget', 'minimum', 'year']",1
8,All aspects of the website shall be accessed by a web browser over the Internet.,NF,"['aspect', 'website', 'shall', 'access', 'web', 'browser', 'internet']","['aspect', 'website', 'shall', 'access', 'web', 'browser', 'internet']","['aspect', 'website', 'shall', 'access', 'web', 'browser', 'internet']",1
8,The same hardware supporting the current website will be used to support the new system.,NF,"['hardware', 'support', 'current', 'website', 'support', 'new', 'system']","['hardware', 'support', 'current', 'website', 'support', 'new', 'system']","['hardware', 'support', 'current', 'website', 'support', 'new', 'system']",1
8, We must be able to interface with the following browsers: IE 5.X  6.0  Netscape 6.x  7.x  8.x and Firefox 1.0.,NF,"['able', 'interface', 'follow', 'browser', 'netscape', 'firefox']","['able', 'interface', 'follow', 'browser', 'netscape', 'firefox']","['able', 'interface', 'follow', 'browser', 'netscape', 'firefox']",1
8,Website must interface with the CyberSource API to process credit card transactions.,NF,"['website', 'interface', 'cybersource', 'api', 'process', 'credit', 'card', 'transaction']","['website', 'interface', 'cybersource', 'api', 'process', 'credit_card', 'transaction']","['website', 'interface', 'cybersource', 'api', 'process', 'credit_card', 'transaction']",1
8,Website must be fully operational with MSN TV2.,NF,"['website', 'fully', 'operational', 'msn']","['website', 'fully', 'operational', 'msn']","['website', 'fully', 'operational', 'msn']",1
8,Movies shall be encoded and streamed via Windows Media Player 9.0.,NF,"['movie', 'shall', 'encode', 'stream', 'windows', 'media', 'player']","['movie', 'shall', 'encode', 'stream', 'windows', 'media', 'player']","['movie', 'shall', 'encode', 'stream', 'windows', 'media', 'player']",1
8,Movies shall be encoded for 56k and 256k streams.,NF,"['movie', 'shall', 'encode', 'stream']","['movie', 'shall', 'encode', 'stream']","['movie', 'shall', 'encode', 'stream']",1
8,Promotional updates to the website should take a day to update.,NF,"['promotional', 'update', 'website', 'day', 'update']","['promotional', 'update', 'website', 'day', 'update']","['promotional', 'update', 'website', 'day', 'update']",1
8,Izogn Administrator must be able to update the category listings on the website within 2 minutes.,NF,"['izogn', 'administrator', 'able', 'update', 'category', 'listing', 'website', 'minute']","['izogn_administrator', 'able', 'update', 'category', 'listing', 'website', 'minute']","['izogn_administrator', 'able', 'update', 'category', 'listing', 'website', 'minute']",1
8,Izogn Administrator must be able to add new products to the website within 2 minutes.,NF,"['izogn', 'administrator', 'able', 'add', 'new', 'product', 'website', 'minute']","['izogn_administrator', 'able_add', 'new', 'product', 'website', 'minute']","['izogn_administrator', 'able_add_new', 'product', 'website', 'minute']",1
8,The system will provide a 24 hour 800 toll free number for support to its customers.,NF,"['system', 'provide', 'hour', 'toll', 'free', 'number', 'support', 'customer']","['system', 'provide', 'hour', 'toll', 'free', 'number', 'support', 'customer']","['system', 'provide', 'hour', 'toll', 'free', 'number', 'support', 'customer']",1
8,The website will provide a help section with answers and solutions to common problems.,NF,"['website', 'provide', 'help', 'section', 'answer', 'solution', 'common', 'problem']","['website', 'provide', 'help', 'section', 'answer', 'solution', 'common', 'problem']","['website', 'provide', 'help', 'section', 'answer', 'solution', 'common', 'problem']",1
8, Velkat staff will be available for phone support between 7am-7pm  M-F to provide technical support to the Izogn administrators.,NF,"['velkat', 'staff', 'available', 'phone', 'support', 'm', 'f', 'provide', 'technical', 'support', 'izogn', 'administrator']","['velkat', 'staff', 'available', 'phone', 'support', 'm', 'f', 'provide', 'technical', 'support', 'izogn_administrator']","['velkat', 'staff', 'available', 'phone', 'support', 'm', 'f', 'provide', 'technical', 'support', 'izogn_administrator']",1
8,The product shall be able to be installed in the specified environment within 1 working day.,NF,"['product', 'shall', 'able', 'instal', 'specified', 'environment', 'work', 'day']","['product', 'shall', 'able', 'instal', 'specified', 'environment', 'work', 'day']","['product', 'shall', 'able', 'instal', 'specified', 'environment', 'work', 'day']",1
8,Only registered customers can purchase streaming movies.,NF,"['register', 'customer', 'purchase', 'streaming', 'movie']","['register', 'customer', 'purchase', 'streaming', 'movie']","['register', 'customer', 'purchase', 'streaming', 'movie']",1
8, A customer can only stream a movie if they purchased it  and are within the 2 day viewing period.,NF,"['customer', 'stream', 'movie', 'purchase', 'day', 'view', 'period']","['customer', 'stream_movie', 'purchase', 'day', 'view', 'period']","['customer', 'stream_movie', 'purchase', 'day', 'view', 'period']",1
8,Only authorized personnel can access customer records in the database.,NF,"['authorize', 'personnel', 'access', 'customer', 'record', 'database']","['authorize', 'personnel', 'access', 'customer', 'record', 'database']","['authorize', 'personnel', 'access', 'customer', 'record', 'database']",1
8,Only administrators can activate a pre-paid card.,NF,"['administrator', 'activate', 'pre', 'pay', 'card']","['administrator', 'activate', 'pre_pay', 'card']","['administrator', 'activate', 'pre_pay', 'card']",1
8,Only authorized personnel can access sales information.,NF,"['authorize', 'personnel', 'access', 'sale', 'information']","['authorize', 'personnel', 'access', 'sale', 'information']","['authorize', 'personnel', 'access', 'sale', 'information']",1
8,The website shall prevent its data from being corrupted when incorrect data is entered in.,NF,"['website', 'shall', 'prevent', 'datum', 'corrupt', 'incorrect', 'datum', 'enter']","['website', 'shall', 'prevent', 'datum', 'corrupt', 'incorrect', 'datum', 'enter']","['website', 'shall', 'prevent', 'datum', 'corrupt', 'incorrect', 'datum', 'enter']",1
8, The website shall protect itself from intentional abuse  and notify the administrator at all occurrences.,NF,"['website', 'shall', 'protect', 'intentional', 'abuse', 'notify', 'administrator', 'occurrence']","['website', 'shall', 'protect', 'intentional', 'abuse', 'notify', 'administrator', 'occurrence']","['website', 'shall', 'protect', 'intentional', 'abuse', 'notify', 'administrator', 'occurrence']",1
8,Data integrity scripts will be run on a weekly basis to verify the integrity of the database.,NF,"['datum', 'integrity', 'script', 'run', 'weekly', 'basis', 'verify', 'integrity', 'database']","['datum', 'integrity', 'script', 'run', 'weekly', 'basis', 'verify', 'integrity', 'database']","['datum', 'integrity', 'script', 'run', 'weekly', 'basis', 'verify', 'integrity', 'database']",1
